,Main,title,link,text,productLink
141,食品饮料,酒类,https://list.tmall.com/search_product.htm?spm=3.405264.315613.322.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50510038&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440826172628_467882&n=40,洋酒,https://list.tmall.com/search_product.htm?cat=50490046&acm=lb-zebra-26901-350829.1003.8.467987&style=g&search_condition=23&active=1&user_id=725677994&spm=0.0.0.0.fTmAJh&scm=1003.8.lb-zebra-26901-350829.ITEM_14440830813415_467987
142,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,红枣,https://list.tmall.com/search_product.htm?cat=51056002&acm=lb-zebra-26901-350830.1003.8.467997&style=g&search_condition=23&active=1&user_id=725677994&spm=0.0.0.0.45fisA&scm=1003.8.lb-zebra-26901-350830.ITEM_14440847059481_467997
143,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,梅类,https://list.tmall.com/search_product.htm?cat=50502043&acm=lb-zebra-26901-350830.1003.8.467997&style=g&search_condition=23&active=1&user_id=725677994&spm=0.0.0.0.JifhDv&scm=1003.8.lb-zebra-26901-350830.ITEM_14440843212002_467997
144,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,葡萄干,https://list.tmall.com/search_product.htm?cat=51824014&sort=s&acm=lb-zebra-26901-350830.1003.8.467997&style=g&search_condition=23&industryCatId=50516037&active=1&user_id=725677994&spm=1.1.0.0.Etetbl&scm=1003.8.lb-zebra-26901-350830.ITEM_14440854754463_467997
145,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,芒果干,https://list.tmall.com/search_product.htm?cat=50506033&sort=s&acm=lb-zebra-26901-350830.1003.8.467997&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.964.oWCB1b&scm=1003.8.lb-zebra-26901-350830.ITEM_14440850906974_467997
146,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,山楂片/卷,https://list.tmall.com/search_product.htm?cat=51858009&acm=lb-zebra-26901-350830.1003.8.467997&style=g&search_condition=23&active=1&user_id=725677994&spm=0.0.0.0.CComWg&scm=1003.8.lb-zebra-26901-350830.ITEM_14440831669535_467997
147,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,无花果,https://list.tmall.com/search_product.htm?user_action=initiative&at_topsearch=1&cat=50514008&sort=st&acm=lb-zebra-26901-350830.1003.8.467997&q=%CE%DE%BB%A8%B9%FB&userBucket=6&user_id=725677994&tp_id=725677994&userCell=26&scm=1003.8.lb-zebra-26901-350830.ITEM_14440827822046_467997
148,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,陈皮,https://list.tmall.com/search_product.htm?cat=50516037&acm=lb-zebra-26901-350830.1003.8.467997&style=g&search_condition=23&q=%B3%C2%C6%A4&user_id=725677994&spm=0.0.0.0.GFVGMV&scm=1003.8.lb-zebra-26901-350830.ITEM_14440839364517_467997
149,食品饮料,蜜饯果干,https://list.tmall.com/search_product.htm?spm=3.405264.315613.299.DjTEe4&s=0&user_id=725677994&area_code=330100&cat=50516037&active=1&style=g&acm=lb-zebra-26901-329720.1003.4.467882&search_condition=23&sort=s&scm=1003.4.lb-zebra-26901-329720.OTHER_14440806935179_467882&n=40,榴莲干,https://list.tmall.com/search_product.htm?cat=50512029&sort=s&acm=lb-zebra-26901-350830.1003.8.467997&style=g&search_condition=23&industryCatId=50516037&active=1&user_id=725677994&spm=1.1.0.0.nU6Fmu&scm=1003.8.lb-zebra-26901-350830.ITEM_14440835517028_467997
150,食品饮料,,,新农哥,https://list.tmall.com/search_product.htm?q=%D0%C2%C5%A9%B8%E7&spm=1.1.0.0.M1QaJq&user_id=725677994&cat=50514008&acm=lb-zebra-26901-329722.1003.4.468004&style=g&from=chaoshi.index.pc_1_searchbutton&sort=p&scm=1003.4.lb-zebra-26901-329722.OTHER_14440847425311_468004&industryCatId=50514008#J_Filter
151,食品饮料,,,南方大促,https://list.tmall.com/search_product.htm?q=%C4%CF%B7%BD&user_action=initiative&user_id=725677994&cat=50514008&tp_id=725677994&acm=lb-zebra-26901-329722.1003.4.468004&at_topsearch=1&sort=st&userCell=29&scm=1003.4.lb-zebra-26901-329722.OTHER_14440843577822_468004&userBucket=9
152,粮油副食,大米面粉,https://list.tmall.com/search_product.htm?cat=50496027&acm=lb-zebra-26901-329757.1003.8.468028&style=g&search_condition=1&active=1&user_id=725677994&spm=1.1.0.0.kXPlaT&scm=1003.8.lb-zebra-26901-329757.ITEM_14440850633541_468028,大米,https://list.tmall.com/search_product.htm?cat=50516046&acm=lb-zebra-26901-350869.1003.8.468033&style=g&search_condition=1&active=1&user_id=725677994&spm=1.1.0.0.UVIl9T&scm=1003.8.lb-zebra-26901-350869.ITEM_14440850963321_468033
153,粮油副食,大米面粉,https://list.tmall.com/search_product.htm?cat=50496027&acm=lb-zebra-26901-329757.1003.8.468028&style=g&search_condition=1&active=1&user_id=725677994&spm=1.1.0.0.kXPlaT&scm=1003.8.lb-zebra-26901-329757.ITEM_14440850633541_468028,面粉,https://list.tmall.com/search_product.htm?cat=50490033&acm=lb-zebra-26901-350869.1003.8.468033&style=g&search_condition=23&active=1&user_id=725677994&spm=1.1.0.0.3mtGuH&scm=1003.8.lb-zebra-26901-350869.ITEM_14440847115832_468033
154,粮油副食,大米面粉,https://list.tmall.com/search_product.htm?cat=50496027&acm=lb-zebra-26901-329757.1003.8.468028&style=g&search_condition=1&active=1&user_id=725677994&spm=1.1.0.0.kXPlaT&scm=1003.8.lb-zebra-26901-329757.ITEM_14440850633541_468028,粗粮,https://list.tmall.com/search_product.htm?cat=50492031&acm=lb-zebra-26901-350869.1003.8.468033&style=g&search_condition=23&industryCatId=50518020&active=1&user_id=725677994&spm=1.1.0.0.SYP3pS&scm=1003.8.lb-zebra-26901-350869.ITEM_14440858658293_468033
155,粮油副食,大米面粉,https://list.tmall.com/search_product.htm?cat=50496027&acm=lb-zebra-26901-329757.1003.8.468028&style=g&search_condition=1&active=1&user_id=725677994&spm=1.1.0.0.kXPlaT&scm=1003.8.lb-zebra-26901-329757.ITEM_14440850633541_468028,豆类,https://list.tmall.com/search_product.htm?cat=50508028&acm=lb-zebra-26901-350869.1003.8.468033&style=g&search_condition=23&industryCatId=50518020&active=1&user_id=725677994&spm=1.1.0.0.PeUL78&scm=1003.8.lb-zebra-26901-350869.ITEM_14440854810804_468033
156,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,调和油,https://list.tmall.com/search_product.htm?cat=50490048&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1004.MWhNyU&scm=1003.8.lb-zebra-26901-350871.ITEM_14440852068431_468048
157,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,葵花籽油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&q=%BF%FB%BB%A8&search_condition=23&area_code=330100&n=0&user_id=725677994&spm=0.0.0.986.8xVrLI&scm=1003.8.lb-zebra-26901-350871.ITEM_14440848220942_468048
158,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,玉米油,https://list.tmall.com/search_product.htm?cat=50510045&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1003.O4yMe0&scm=1003.8.lb-zebra-26901-350871.ITEM_14440859763403_468048
159,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,豆油,https://list.tmall.com/search_product.htm?cat=50506048&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.921.sCRebk&scm=1003.8.lb-zebra-26901-350871.ITEM_14440855915914_468048
160,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,花生油,https://list.tmall.com/search_product.htm?cat=50512033&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.831.ZsTv5A&scm=1003.8.lb-zebra-26901-350871.ITEM_14440836678475_468048
161,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,橄榄油,https://list.tmall.com/search_product.htm?cat=50508041&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.845.8w51aK&scm=1003.8.lb-zebra-26901-350871.ITEM_14440832830986_468048
162,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,山茶油,https://list.tmall.com/search_product.htm?cat=50518032&acm=lb-zebra-26901-350871.1003.8.468048&style=g&search_condition=23&q=%C9%BD%B2%E8%D3%CD&user_id=725677994&spm=0.0.0.0.Q8jKii&scm=1003.8.lb-zebra-26901-350871.ITEM_14440844373457_468048
163,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,菜油,https://list.tmall.com/search_product.htm?user_action=initiative&at_topsearch=1&cat=50514008&sort=st&acm=lb-zebra-26901-350871.1003.8.468048&q=%B2%CB%D7%D1%D3%CD&userBucket=6&user_id=725677994&tp_id=725677994&userCell=26&scm=1003.8.lb-zebra-26901-350871.ITEM_14440840525968_468048
164,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,核桃油,https://list.tmall.com/search_product.htm?cat=50514009&acm=lb-zebra-26901-350871.1003.8.468048&style=g&q=%BA%CB%CC%D2%D3%CD&user_id=725677994&spm=0.0.0.0.JfYupj&scm=1003.8.lb-zebra-26901-350871.ITEM_14440821288529_468048
165,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,稻米油,https://list.tmall.com/search_product.htm?user_action=initiative&at_topsearch=1&cat=50514008&sort=st&acm=lb-zebra-26901-350871.1003.8.468048&q=%B5%BE%C3%D7%D3%CD&userBucket=6&user_id=725677994&tp_id=725677994&userCell=26&scm=1003.8.lb-zebra-26901-350871.ITEM_144408174410310_468048
166,粮油副食,食用油,https://list.tmall.com/search_product.htm?cat=50518032&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1020.BIGJ6c&scm=1003.8.lb-zebra-26901-329757.ITEM_14440846786052_468028,其他,https://list.tmall.com/search_product.htm?cat=50504031&sort=s&acm=lb-zebra-26901-350871.1003.8.468048&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.976.uaAVqu&scm=1003.8.lb-zebra-26901-350871.ITEM_144408289835011_468048
167,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,食用盐,https://list.tmall.com/search_product.htm?cat=50514008&acm=lb-zebra-26901-350900.1003.8.468057&q=%D6%D0%D1%CE&spm=a3204.7084713.a2227oh.d100&user_id=725677994&from=chaoshi..pc_1_searchbutton&type=p&scm=1003.8.lb-zebra-26901-350900.ITEM_14440853014251_468057
168,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,酱油,https://list.tmall.com/search_product.htm?cat=50504015&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1001.1j4YBH&scm=1003.8.lb-zebra-26901-350900.ITEM_14440849166772_468057
169,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,醋,https://list.tmall.com/search_product.htm?cat=50498019&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.985.OI5Of1&scm=1003.8.lb-zebra-26901-350900.ITEM_14440860709233_468057
170,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,味精/鸡精,https://list.tmall.com/search_product.htm?cat=50492027&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.912.ZTz5nz&scm=1003.8.lb-zebra-26901-350900.ITEM_14440856861744_468057
171,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,糖,https://list.tmall.com/search_product.htm?cat=50510022&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.911.wbqim7&scm=1003.8.lb-zebra-26901-350900.ITEM_14440837624305_468057
172,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,咖喱,https://list.tmall.com/search_product.htm?cat=50502031&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.986.mHat4R&scm=1003.8.lb-zebra-26901-350900.ITEM_14440833776816_468057
173,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,酱菜,https://list.tmall.com//search_product.htm?cat=50514008&acm=lb-zebra-26901-350900.1003.8.468057&q=%D5%A5%B2%CB&spm=1.1.a2227oh.d100&user_id=725677994&from=chaoshi..pc_1_searchbutton&type=p&scm=1003.8.lb-zebra-26901-350900.ITEM_14440845319287_468057
174,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,调味酱,https://list.tmall.com/search_product.htm?cat=50498016&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&style=g&search_condition=1&industryCatId=50514029&active=1&user_id=725677994&spm=1.1.0.0.4eKbJp&scm=1003.8.lb-zebra-26901-350900.ITEM_14440841471798_468057
175,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,调味料,https://list.tmall.com/search_product.htm?cat=50504018&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.852.kmj49R&scm=1003.8.lb-zebra-26901-350900.ITEM_14440822234349_468057
176,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,火锅调料,https://list.tmall.com/search_product.htm?cat=50498020&sort=s&acm=lb-zebra-26901-350900.1003.8.468057&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.901.VnulgO&scm=1003.8.lb-zebra-26901-350900.ITEM_144408183868510_468057
177,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,料酒,https://list.tmall.com/search_product.htm?user_action=initiative&at_topsearch=1&cat=50514008&sort=st&acm=lb-zebra-26901-350900.1003.8.468057&q=%C1%CF%BE%C6&userBucket=6&user_id=725677994&tp_id=725677994&userCell=26&scm=1003.8.lb-zebra-26901-350900.ITEM_144408299293211_468057
178,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,八角茴香,https://list.tmall.com/search_product.htm?cat=50514009&acm=lb-zebra-26901-350900.1003.8.468057&style=g&q=%B0%CB%BD%C7&user_id=725677994&spm=0.0.0.0.QSSfOk&scm=1003.8.lb-zebra-26901-350900.ITEM_144408260818312_468057
179,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,芝麻油,https://list.tmall.com/search_product.htm?cat=50518032&acm=lb-zebra-26901-350900.1003.8.468057&style=g&search_condition=23&q=%CF%E3%D3%CD&user_id=725677994&spm=0.0.0.0.045dGA&scm=1003.8.lb-zebra-26901-350900.ITEM_144408068443913_468057
180,粮油副食,厨房调料,https://list.tmall.com/search_product.htm?cat=50514029&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&area_code=330100&n=40&active=1&user_id=725677994&spm=3.405264.315613.441.Uw4wYK&scm=1003.8.lb-zebra-26901-329757.ITEM_14440858328513_468028,烧烤调料,https://list.tmall.com/search_product.htm?user_action=initiative&at_topsearch=1&cat=50514008&sort=st&acm=lb-zebra-26901-350900.1003.8.468057&q=%C9%D5%BF%BE%B5%F7%C1%CF&userBucket=6&user_id=725677994&tp_id=725677994&userCell=26&scm=1003.8.lb-zebra-26901-350900.ITEM_144408029969014_468057
181,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,枣类,https://list.tmall.com/search_product.htm?cat=50514031&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1018.GnQLNN&scm=1003.8.lb-zebra-26901-350905.ITEM_14440853461661_468064
182,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,木耳,https://list.tmall.com/search_product.htm?cat=50496023&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1005.IqGvbx&scm=1003.8.lb-zebra-26901-350905.ITEM_14440849614172_468064
183,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,食用菌,https://list.tmall.com/search_product.htm?cat=50496022&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.861.IOkP9P&scm=1003.8.lb-zebra-26901-350905.ITEM_14440861156633_468064
184,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,银耳,https://list.tmall.com/search_product.htm?cat=50492028&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.907.yoQ6Ri&scm=1003.8.lb-zebra-26901-350905.ITEM_14440857309144_468064
185,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,干菜,https://list.tmall.com/search_product.htm?cat=50496024&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.850.PFPn2k&scm=1003.8.lb-zebra-26901-350905.ITEM_14440838071705_468064
186,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,海产品,https://list.tmall.com/search_product.htm?cat=50496025&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.851.ysgiER&scm=1003.8.lb-zebra-26901-350905.ITEM_14440834224216_468064
187,粮油副食,菌菇干货,https://list.tmall.com/search_product.htm?cat=50490026&sort=s&acm=lb-zebra-26901-329757.1003.8.468028&s=0&style=g&search_condition=1&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.1021.zZC9xr&scm=1003.8.lb-zebra-26901-329757.ITEM_14440854481024_468028,枸杞,https://list.tmall.com/search_product.htm?cat=50498022&sort=s&acm=lb-zebra-26901-350905.1003.8.468064&s=0&style=g&search_condition=23&area_code=330100&n=40&active=1&user_id=725677994&spm=0.0.0.847.a21XS2&scm=1003.8.lb-zebra-26901-350905.ITEM_14440845766687_468064
